1,562,140365 Centro - Implemetación - Refuerzo - EADI - 12409632 - Axtel - GPS,116958,09/06/2021,09/06/2021,Admin Admin,299314.88,Reforzamiento,MXN,182,0,pdf/po_2020/M3PO_116958.pdf,09/06/2021
99,231,179298 Ave del Paraiso CHHJRZ2391 Implementación ATT Transporte de torre GPS180221 Urgente,114265,15/09/2021,15/09/2021,Admin Admin,59933,Torre Nueva,MXN,20,0,pdf/po_2020/M3PO_114265.pdf,15/09/2021
100,231,179298 Ave del Paraiso CHHJRZ2391 Implementación ATT Montaje de torre GPS180221 Urgente,114265,16/09/2021,16/09/2021,Admin Admin,73381,Torre Nueva,MXN,20,0,pdf/po_2020/M3PO_114265.pdf,16/09/2021
101,196,179107 Venecio MEXCTT2108 Implementación ATT Obra Civil GPS 090221 Urgente,114033,17/09/2021,17/09/2021,Admin Admin,1035528,BTS,MXN,7,0,pdf/po_2020/M3PO_114033.pdf,17/09/2021
102,233,179107 Venecio MEXCTT2108 Implementación ATT Suministro de torre Autosoportada GPS 090221 Urgente,114033,18/09/2021,18/09/2021,Admin Admin,329284,Torre Nueva,MXN,22,0,pdf/po_2020/M3PO_114033.pdf,18/09/2021
103,233,179107 Venecio MEXCTT2108 Implementación ATT Montaje de torre Autosoportada GPS 090221 Urgente,114033,19/09/2021,19/09/2021,Admin Admin,87151,Torre Nueva,MXN,22,0,pdf/po_2020/M3PO_114033.pdf,19/09/2021
104,233,179107 Venecio MEXCTT2108 Implementación ATT Transporte de torre Autosoportada GPS 090221 Urgente,114033,20/09/2021,20/09/2021,Admin Admin,13756,Torre Nueva,MXN,22,0,pdf/po_2020/M3PO_114033.pdf,20/09/2021
105,205,179008 - La Palma - Implementación - AT&T - BTS - Obra civil - GPS - Febrero 21,114033,21/09/2021,21/09/2021,Admin Admin,828820.46,BTS,MXN,13,0,pdf/po_2020/M3PO_114033.pdf,21/09/2021
106,242,179008 - La Palma - Implementación - AT&T - BTS - Estructura torre - GPS - Febrero 21,114033,22/09/2021,22/09/2021,Admin Admin,357657,Torre Nueva,MXN,29,0,pdf/po_2020/M3PO_114033.pdf,22/09/2021
107,242,179008 - La Palma - Implementación - AT&T - BTS - Transporte torre - GPS - Febrero 21,114033,23/09/2021,23/09/2021,Admin Admin,46367,Torre Nueva,MXN,29,0,pdf/po_2020/M3PO_114033.pdf,23/09/2021
108,242,179008 - La Palma - Implementación - AT&T - BTS - Montaje torre - GPS - Febrero 21,114033,24/09/2021,24/09/2021,Admin Admin,73381,Torre Nueva,MXN,29,0,pdf/po_2020/M3PO_114033.pdf,24/09/2021
109,239,179002_Francisco Carvajal / Tokio_Implementación_AT&T_BTS_Torre_GPS_Urgente_Febrero 2021,114033,25/09/2021,25/09/2021,Admin Admin,335511.03,Torre Nueva,MXN,28,0,pdf/po_2020/M3PO_114033.pdf,25/09/2021
110,239,179002_Francisco Carvajal / Tokio_Implementación_AT&T_BTS_Montaje de Torre_GPS_Urgente_Febrero 2021,114033,26/09/2021,26/09/2021,Admin Admin,117404.59,Torre Nueva,MXN,28,0,pdf/po_2020/M3PO_114033.pdf,26/09/2021
111,239,179002_Francisco Carvajal / Tokio_Implementación_AT&T_BTS_Fletes_GPS_Urgente_Febrero 2021,114033,27/09/2021,27/09/2021,Admin Admin,19652.58,Torre Nueva,MXN,28,0,pdf/po_2020/M3PO_114033.pdf,27/09/2021
112,210,178962_GUERRERO NORTE_Implementación_AT&T_BTS_Obra Civil_GPS_Urgente_Febrero 2021,114033,28/09/2021,28/09/2021,Admin Admin,638277.15,BTS,MXN,15,0,pdf/po_2020/M3PO_114033.pdf,28/09/2021
113,243,178962_GUERRERO NORTE_Implementación_AT&T_BTS_Torre_GPS_Urgente_Febrero 2021,114033,29/09/2021,29/09/2021,Admin Admin,190731.71,Torre Nueva,MXN,30,0,pdf/po_2020/M3PO_114033.pdf,29/09/2021
114,243,178962_GUERRERO NORTE_Implementación_AT&T_BTS_Montaje de Torre_GPS_Urgente_Febrero 2021,114033,30/09/2021,30/09/2021,Admin Admin,82411.68,Torre Nueva,MXN,30,0,pdf/po_2020/M3PO_114033.pdf,30/09/2021
115,210,178962_GUERRERO NORTE_Implementación_AT&T_BTS_Fletes_GPS_Urgente_Febrero 2021,114033,01/10/2021,01/10/2021,Admin Admin,33911.44,BTS,MXN,15,0,pdf/po_2020/M3PO_114033.pdf,01/10/2021
116,167,178730 - Isla Chipre - Implementación - AT&T - BTS - Obra civil - GPS - Febrero 21,113919,02/10/2021,02/10/2021,Admin Admin,846526.45,BTS,MXN,4,0,pdf/po_2020/M3PO_113919.pdf,02/10/2021
117,236,178730 - Isla Chipre - Implementación - AT&T - BTS - Estructura torre - GPS - Febrero 21,113919,03/10/2021,03/10/2021,Admin Admin,522104.1,Torre Nueva,MXN,25,0,pdf/po_2020/M3PO_113919.pdf,03/10/2021
118,236,178730 - Isla Chipre - Implementación - AT&T - BTS - Transporte torre - GPS - Febrero 21,113919,04/10/2021,04/10/2021,Admin Admin,58350,Torre Nueva,MXN,25,0,pdf/po_2020/M3PO_113919.pdf,04/10/2021
119,236,178730 - Isla Chipre - Implementación - AT&T - BTS - Montaje torre - GPS - Febrero 21,113919,05/10/2021,05/10/2021,Admin Admin,87151,Torre Nueva,MXN,25,0,pdf/po_2020/M3PO_113919.pdf,05/10/2021
120,373,140658 - SACRAMENTO - AT&T - Collo - Trabajos complementarios Obra civil - GPS - (Urgente) - Febrero - 2021 RDS PT,113840,06/10/2021,06/10/2021,Admin Admin,41038.48,Colocacion,MXN,91,0,pdf/po_2020/M3PO_113840.pdf,06/10/2021
121,362,142603 - PRADERAS - AT&T - Collo - Trabajos complementarios Obra civil - GPS - (Urgente) - Febrero - 2021 RDS PT,113840,07/10/2021,07/10/2021,Admin Admin,95230.14,Colocacion,MXN,80,0,pdf/po_2020/M3PO_113840.pdf,07/10/2021
122,287,144851_Loma Linda_Implementación refuerzo en torre AT&T_GPS,113685,08/10/2021,08/10/2021,Admin Admin,186065.85,Reforzamiento,MXN,52,0,pdf/po_2020/M3PO_113685.pdf,08/10/2021
123,289,179146_MEXPAZ2136_Implementación_AT&T_BTS_TTV_GPS_Urgente_Enero 2021,113685,09/10/2021,09/10/2021,Admin Admin,55000,BTS,MXN,53,0,pdf/po_2020/M3PO_113685.pdf,09/10/2021
124,254,85759_Taxco - Implementación - Total Play - Additional Equipment - Refuerzo - Normal - GPS - Enero - 21,113492,10/10/2021,10/10/2021,Admin Admin,883192.46,Reforzamiento,MXN,37,0,pdf/po_2020/M3PO_113492.pdf,10/10/2021
125,470,148440_Fiesta Inn_Implementación refuerzo AT&T_GPS,113492,11/10/2021,11/10/2021,Admin Admin,25590.35,Reforzamiento,MXN,165,0,pdf/po_2020/M3PO_113492.pdf,11/10/2021
126,268,175852_Torreón_Implementación refuerzo AT&T_GPS,113449,12/10/2021,12/10/2021,Admin Admin,271404.68,Reforzamiento,MXN,42,0,pdf/po_2020/M3PO_113449.pdf,12/10/2021
127,235,145043_Los Ejes_Implementación refuerzo en torre AT&T_GPS,113300,13/10/2021,13/10/2021,Admin Admin,83284.85,Reforzamiento,MXN,24,0,pdf/po_2020/M3PO_113300.pdf,13/10/2021
128,249,146193 - 3412 HERMOSILLO - AT&T - Collo - Construcción de plataforma - GPS - (Urgente) - Enero - 2020 RDS PT,113191,14/10/2021,14/10/2021,Admin Admin,226445.47,Colocacion,MXN,35,0,pdf/po_2020/M3PO_113191.pdf,14/10/2021
129,77,178735 - Naranjos - Implementación - AT&T - BTS - Obra civil - GPS - Enero 21,113191,15/10/2021,15/10/2021,Admin Admin,702354.62,BTS,MXN,2,0,pdf/po_2020/M3PO_113191.pdf,15/10/2021
130,246,178735 - Naranjos - Implementación - AT&T - BTS - Estructura torre - GPS - Enero 2,113191,16/10/2021,16/10/2021,Admin Admin,337546.27,Torre Nueva,MXN,32,0,pdf/po_2020/M3PO_113191.pdf,16/10/2021
131,246,178735 - Naranjos - Implementación - AT&T - BTS - Transporte torre - GPS - Enero 21,113191,17/10/2021,17/10/2021,Admin Admin,36433,Torre Nueva,MXN,32,0,pdf/po_2020/M3PO_113191.pdf,17/10/2021
132,246,178735 - Naranjos - Implementación - AT&T - BTS - Montaje torre - GPS - Enero 21,113191,18/10/2021,18/10/2021,Admin Admin,52726,Torre Nueva,MXN,32,0,pdf/po_2020/M3PO_113191.pdf,18/10/2021
133,232,86245_Gomez Palacio Oeste - Implementación - AT&T - Additional Equipment - Refuerzo - Normal - GPS - Diciembre - 20,112356,19/10/2021,19/10/2021,Admin Admin,128792.88,Reforzamiento,MXN,21,0,pdf/po_2020/M3PO_112356.pdf,19/10/2021
134,244,178728 - Los Soles - Implementación - AT&T - BTS - Obra civil - GPS - Noviembre 20,112171,20/10/2021,20/10/2021,Admin Admin,792880.01,BTS,MXN,31,0,pdf/po_2020/M3PO_112171.pdf,20/10/2021
135,271,178728 - Los Soles - Implementación - AT&T -BTS - Estructura monopolo - GPS - Novimebre 20,112171,21/10/2021,21/10/2021,Admin Admin,500270.75,Torre Nueva,MXN,44,0,pdf/po_2020/M3PO_112171.pdf,21/10/2021
136,271,178728 - Los Soles - Implementación - AT&T -BTS - Transporte monopolo - GPS - Novimebre 20,112171,22/10/2021,22/10/2021,Admin Admin,42933,Torre Nueva,MXN,44,0,pdf/po_2020/M3PO_112171.pdf,22/10/2021
137,271,178728 - Los Soles - Implementación - AT&T -BTS - Montaje monopolo - GPS - Novimebre 20,112171,23/10/2021,23/10/2021,Admin Admin,112881,Torre Nueva,MXN,44,0,pdf/po_2020/M3PO_112171.pdf,23/10/2021
138,473,146012 1012 San Luis Potosi Implementación BasePlate Guyed Tower GPS,111927,24/10/2021,24/10/2021,Admin Admin,84496.28,Reforzamiento,MXN,168,0,pdf/po_2020/M3PO_111927.pdf,24/10/2021
139,472,132005 Luis Pasteur Implementacion basePlate Guted Tower GPS,111927,25/10/2021,25/10/2021,Admin Admin,57495.28,Reforzamiento,MXN,167,0,pdf/po_2020/M3PO_111927.pdf,25/10/2021
140,399,147740 Palomares implementacion BasePlate Gued Tower GPS,111927,26/10/2021,26/10/2021,Admin Admin,85476.35,Reforzamiento,MXN,109,0,pdf/po_2020/M3PO_111927.pdf,26/10/2021
141,443,131945 - Bugambilias - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Noviembre - 20,111656,27/10/2021,27/10/2021,Admin Admin,91298.38,Reforzamiento,MXN,143,0,pdf/po_2020/M3PO_111656.pdf,27/10/2021
142,475,148013 - Barranquitas - Implementación - ALTÁN - Colocacion - Refuerzo en Torre - Urgente - GPS - Noviembre - 2020,111604,28/10/2021,28/10/2021,Admin Admin,132791.16,Reforzamiento,MXN,170,0,pdf/po_2020/M3PO_111604.pdf,28/10/2021
143,464,134399 Malecon Implementación BasePlate Guyed Tower GPS,111604,29/10/2021,29/10/2021,Admin Admin,56087.49,Reforzamiento,MXN,161,0,pdf/po_2020/M3PO_111604.pdf,29/10/2021
144,466,145682 736 Leon Implementación BasePlate Guyed Tower GPS,111604,30/10/2021,30/10/2021,Admin Admin,56610.87,Reforzamiento,MXN,163,0,pdf/po_2020/M3PO_111604.pdf,30/10/2021
145,286,146027 929 Queretaro Implementación BasePlate Guyed Tower GPS ,111604,31/10/2021,31/10/2021,Admin Admin,43458.42,Reforzamiento,MXN,51,0,pdf/po_2020/M3PO_111604.pdf,31/10/2021
146,471,146029 940 Marquez Implementación BasePlate Guyed Tower GPS,111604,01/11/2021,01/11/2021,Admin Admin,57395.95,Reforzamiento,MXN,166,0,pdf/po_2020/M3PO_111604.pdf,01/11/2021
147,479,144462_Desarrollo Oriente_Implementación refuerzo en torre AT&T_GPS,111590,02/11/2021,02/11/2021,Admin Admin,112690.37,Reforzamiento,MXN,171,0,pdf/po_2020/M3PO_111590.pdf,02/11/2021
148,76,178734 COASLT2314 Nueva Jerusalen Implementación ATT BTS Obra Civil GPS 091120 Urgente,111536,03/11/2021,03/11/2021,Admin Admin,620320.34,BTS,MXN,1,0,pdf/po_2020/M3PO_111536.pdf,03/11/2021
149,261,131926 - La Cal (R60004) - Implementación - AT&T - Collo - Análisis Estructural de Torre - GPS - Nov2020,111536,04/11/2021,04/11/2021,Admin Admin,19000,Cambio de Torre,MXN,39,0,pdf/po_2020/M3PO_111536.pdf,04/11/2021
150,274,178734 COASLT2314 Nueva Jerusalen Implementación ATT BTS Transporte de Mástl de bodega GPS 091120 Urgente,111536,05/11/2021,05/11/2021,Admin Admin,38365,Torre Nueva,MXN,47,0,pdf/po_2020/M3PO_111536.pdf,05/11/2021
151,274,178734 COASLT2314 Nueva Jerusalen Implementación ATT BTS Montaje de Mástl de bodega GPS 091120 Urgente,111536,06/11/2021,06/11/2021,Admin Admin,31546.3,Torre Nueva,MXN,47,0,pdf/po_2020/M3PO_111536.pdf,06/11/2021
152,274,178734 COASLT2314 Nueva Jerusalen Implementación ATT BTS Adecuación Mástl de bodega GPS 091120 Urgente,111536,07/11/2021,07/11/2021,Admin Admin,227222.9,Torre Nueva,MXN,47,0,pdf/po_2020/M3PO_111536.pdf,07/11/2021
153,469,176613 - PRADOS DEL RINCÓN - Implementación -Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Noviembre - 20,111425,08/11/2021,08/11/2021,Admin Admin,57309.18,Reforzamiento,MXN,164,0,pdf/po_2020/M3PO_111425.pdf,08/11/2021
154,474,176639 La Huerta Implementación BasePlate Guyed Tower GPS,111386,09/11/2021,09/11/2021,Admin Admin,56349.18,Reforzamiento,MXN,169,0,pdf/po_2020/M3PO_111386.pdf,09/11/2021
155,368,145075 - MONTECARLO - AT&T - Collo - Interruptor y Soporte MW - GPS - Octubre - 2020 RDS,111298,10/11/2021,10/11/2021,Admin Admin,22731.19,Colocacion,MXN,86,0,pdf/po_2020/M3PO_111298.pdf,10/11/2021
156,206,178900_ACOROS_Implementación_AT&T_BTS_Obra Civil_GPS_Urgente_Octubre 2020,111298,11/11/2021,11/11/2021,Admin Admin,796662.11,BTS,MXN,14,0,pdf/po_2020/M3PO_111298.pdf,11/11/2021
157,248,175936 - SW POP CD.JUAREZ - Implementación - Axtel - Additional Equipment - Cambio de Torre - Desmontaje - Normal - GPS - Octubre - 20,111298,12/11/2021,12/11/2021,Admin Admin,81079.95,Cambio de Torre,MXN,34,0,pdf/po_2020/M3PO_111298.pdf,12/11/2021
158,275,178900_ACOROS_Implementación_AT&T_BTS_Torre_Urgente_Octubre 2020,111298,13/11/2021,13/11/2021,Admin Admin,511126.04,Torre Nueva,MXN,48,0,pdf/po_2020/M3PO_111298.pdf,13/11/2021
159,275,178900_ACOROS_Implementación_AT&T_BTS_Montaje de Torre_GPS_Urgente_Octubre 2020,111298,14/11/2021,14/11/2021,Admin Admin,81921.94,Torre Nueva,MXN,48,0,pdf/po_2020/M3PO_111298.pdf,14/11/2021
160,275,178900_ACOROS_Implementación_AT&T_BTS_Fletes_GPS_Urgente_Octubre 2020,111298,15/11/2021,15/11/2021,Admin Admin,40357.02,Torre Nueva,MXN,48,0,pdf/po_2020/M3PO_111298.pdf,15/11/2021
161,248,175936 - SW POP CD.JUAREZ - Implementación - Axtel - Additional Equipment - Cambio de Torre - Normal - GPS - Octubre - 20,111246,16/11/2021,16/11/2021,Admin Admin,261895.14,Cambio de Torre,MXN,34,0,pdf/po_2020/M3PO_111246.pdf,16/11/2021
162,248,175936 - SW POP CD.JUAREZ - Implementación - Axtel - Additional Equipment - Cambio de Torre - Migración - Normal - GPS - Octubre - 20,111246,17/11/2021,17/11/2021,Admin Admin,480022.73,Cambio de Torre,MXN,34,0,pdf/po_2020/M3PO_111246.pdf,17/11/2021
163,463,145724 2212 Irapuato implementación BasePlate Guyed Tower GPS,111117,18/11/2021,18/11/2021,Admin Admin,65845.77,Reforzamiento,MXN,160,0,pdf/po_2020/M3PO_111117.pdf,18/11/2021
164,465,146021 927 Corregidora Implememntación BasePlate Guyed Tower GPS,111117,19/11/2021,19/11/2021,Admin Admin,55861.62,Reforzamiento,MXN,162,0,pdf/po_2020/M3PO_111117.pdf,19/11/2021
165,398,147722 Hacienda San Miguel Implementación BasePlate Guyed Tower GPS,111041,20/11/2021,20/11/2021,Admin Admin,62974.05,Reforzamiento,MXN,108,0,pdf/po_2020/M3PO_111041.pdf,20/11/2021
166,424,133714 Villafaña Implementación BasePlate Guyed Tower Visita GPS,110922,21/11/2021,21/11/2021,Admin Admin,4446,Reforzamiento,MXN,132,0,pdf/po_2020/M3PO_110922.pdf,21/11/2021
167,397,147713 Tapatio Implementación BasePlate Guyed Tower Visita GPS,110922,22/11/2021,22/11/2021,Admin Admin,4446,Reforzamiento,MXN,107,0,pdf/po_2020/M3PO_110922.pdf,22/11/2021
168,420,133881 Plaza Mayor Implementación BasePlate Guyed Tower Visita GPS,110922,23/11/2021,23/11/2021,Admin Admin,4446,Reforzamiento,MXN,128,0,pdf/po_2020/M3PO_110922.pdf,23/11/2021
169,422,147256 Pie de la Cuesta Implementación BasePlate Guyed Tower Visita GPS,110922,24/11/2021,24/11/2021,Admin Admin,4446,Reforzamiento,MXN,130,0,pdf/po_2020/M3PO_110922.pdf,24/11/2021
170,418,133585 Las Reynas Implementación BasePlate Guyed Tower Visita GPS,110922,25/11/2021,25/11/2021,Admin Admin,4446,Reforzamiento,MXN,126,0,pdf/po_2020/M3PO_110922.pdf,25/11/2021
171,423,147260 Candiles Implementación BasePlate Guyed Tower Visita GPS,110922,26/11/2021,26/11/2021,Admin Admin,4446,Reforzamiento,MXN,131,0,pdf/po_2020/M3PO_110922.pdf,26/11/2021
172,394,147258 Arcos Quintana Implementación BasePlate Guyed Tower Visita GPS,110922,27/11/2021,27/11/2021,Admin Admin,4446,Reforzamiento,MXN,106,0,pdf/po_2020/M3PO_110922.pdf,27/11/2021
173,448,135007 - Portales - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110922,28/11/2021,28/11/2021,Admin Admin,4446,Reforzamiento,MXN,147,0,pdf/po_2020/M3PO_110922.pdf,28/11/2021
174,453,148044 - Plaza Satelite (Reubicacion) - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110922,29/11/2021,29/11/2021,Admin Admin,4446,Reforzamiento,MXN,152,0,pdf/po_2020/M3PO_110922.pdf,29/11/2021
175,451,146830 - Cove - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110922,30/11/2021,30/11/2021,Admin Admin,4446,Reforzamiento,MXN,150,0,pdf/po_2020/M3PO_110922.pdf,30/11/2021
176,392,145523 - 1222 Aguascalientes - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110922,01/12/2021,01/12/2021,Admin Admin,4446,Reforzamiento,MXN,105,0,pdf/po_2020/M3PO_110922.pdf,01/12/2021
177,195,178731 Puerto Dunquerque CHHJRZ2312 Implementación ATT Obra Civil GPS 131020 Urgente,110902,02/12/2021,02/12/2021,Admin Admin,854860.1,BTS,MXN,6,0,pdf/po_2020/M3PO_110902.pdf,02/12/2021
178,120,178732 - Bethel - Implementación - AT&T - BTS - Obra civil - GPS - Octubre 20,110902,03/12/2021,03/12/2021,Admin Admin,951496.89,BTS,MXN,3,0,pdf/po_2020/M3PO_110902.pdf,03/12/2021
179,272,178731 Puerto Dunquerque CHHJRZ2312 Implementación ATT Suministro de torre GPS 131020 Urgente,110902,04/12/2021,04/12/2021,Admin Admin,594735,Torre Nueva,MXN,45,0,pdf/po_2020/M3PO_110902.pdf,04/12/2021
180,272,178731 Puerto Dunquerque CHHJRZ2312 Implementación ATT Montaje de torre GPS 131020 Urgente,110902,05/12/2021,05/12/2021,Admin Admin,96390,Torre Nueva,MXN,45,0,pdf/po_2020/M3PO_110902.pdf,05/12/2021
181,272,178731 Puerto Dunquerque CHHJRZ2312 Implementación ATT Transporte de torre GPS 131020 Urgent,110902,06/12/2021,06/12/2021,Admin Admin,48933,Torre Nueva,MXN,45,0,pdf/po_2020/M3PO_110902.pdf,06/12/2021
182,273,178732 - Bethel - IMplementación - AT&T - BTS - Estructura torre - GPS - Octubre 20,110902,07/12/2021,07/12/2021,Admin Admin,600444.56,Torre Nueva,MXN,46,0,pdf/po_2020/M3PO_110902.pdf,07/12/2021
183,273,178732 - Bethel - Implementación - AT&T - BTS - Transporte torre - GPS - Octubre 20,110902,08/12/2021,08/12/2021,Admin Admin,48933,Torre Nueva,MXN,46,0,pdf/po_2020/M3PO_110902.pdf,08/12/2021
184,273,178732 - Bethel - Implementación - AT&T - BTS - Montaje torre - GPS - Octubre 20,110902,09/12/2021,09/12/2021,Admin Admin,96390,Torre Nueva,MXN,46,0,pdf/po_2020/M3PO_110902.pdf,09/12/2021
185,413,175931_pop reynosa_Implementación refuerzo en torre Axtel_adicionales_GPS,110800,10/12/2021,10/12/2021,Admin Admin,77414.96,Reforzamiento,MXN,122,0,pdf/po_2020/M3PO_110800.pdf,10/12/2021
186,462,145646_1400 CD JUAREZ - Implementación - Axtel - Additional Equipment - Refuerzo - Normal - GPS - Octubre - 20,110752,11/12/2021,11/12/2021,Admin Admin,85555.38,Reforzamiento,MXN,159,0,pdf/po_2020/M3PO_110752.pdf,11/12/2021
187,447,146093 - 376 MEX - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110752,12/12/2021,12/12/2021,Admin Admin,38999.54,Reforzamiento,MXN,146,0,pdf/po_2020/M3PO_110752.pdf,12/12/2021
188,452,146933 - Comunal San Agustin - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110752,13/12/2021,13/12/2021,Admin Admin,67859.42,Reforzamiento,MXN,151,0,pdf/po_2020/M3PO_110752.pdf,13/12/2021
189,450,133012 - Liberación - Implementación - Mantenimiento - BasePlate Guyed Tower - Refuerzo Arriostradas - Normal - GPS - Octubre - 20,110752,14/12/2021,14/12/2021,Admin Admin,41093.08,Reforzamiento,MXN,149,0,pdf/po_2020/M3PO_110752.pdf,14/12/2021
190,461,133504_La Misión_Implementación refuerzo en torre AT&T_GPS,110629,15/12/2021,15/12/2021,Admin Admin,616956.9,Reforzamiento,MXN,158,0,pdf/po_2020/M3PO_110629.pdf,15/12/2021
191,460,176817 - Naica - Implementación - ALTÁN - Colocacion - Refuerzo en torre + Incremento - Urgente - GPS - Septiembre - 2020,110540,16/12/2021,16/12/2021,Admin Admin,298359.84,Reforzamiento,MXN,157,0,pdf/po_2020/M3PO_110540.pdf,16/12/2021
192,167,178730 - Isla Chipre - Implementación - AT&T - BTS - TTV - GPS - Septiembre 20,110504,17/12/2021,17/12/2021,Admin Admin,55000,BTS,MXN,4,0,pdf/po_2020/M3PO_110504.pdf,17/12/2021
193,244,178728 - Los Soles - Implementación - AT&T - BTS - TTV - GPS - Septiembre 20,110504,18/12/2021,18/12/2021,Admin Admin,55000,BTS,MXN,31,0,pdf/po_2020/M3PO_110504.pdf,18/12/2021
194,390,85921 Pie de La cuesta Implementación Refuerzo 12163195 AT&T - GPS,110344,19/12/2021,19/12/2021,Admin Admin,1104289.21,Reforzamiento,MXN,103,0,pdf/po_2020/M3PO_110344.pdf,19/12/2021
195,205,179008 - La Palma - Implementación - AT&T - BTS - TTV - GPS - Septiembre 20,110301,20/12/2021,20/12/2021,Admin Admin,55000,BTS,MXN,13,0,pdf/po_2020/M3PO_110301.pdf,20/12/2021
